0.3653,0.75269
0.44749,2.44086
0.94064,1.17204
1.45205,2.3871
1.81735,1.06452
2.3653,2.47312
2.59361,1.16129
3.46119,0.95699
3.28767,2.41935
1.55251,3.17204
0.88584,0.52688
1.78082,0.48387
2.07306,0.84946
1.42466,1.01075
0.69406,3.11828
2.40183,2.6129
2.51142,3.47312
3.16895,3.05376
